correlativo_estudiante,nombre_carrera,fecha_inscripcion,anio_inscripcion,sexo,pais_nacionalidad,tipo_inscripcion
a05f86a9214cd6af58dfced55d177269,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
a24e07d26c505973e18fdb6c4dc71d46,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
a507c9a995e05d4d8f31c848f49cd99a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
a7f52a09ded6c1d1a699f2ce379cc01a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
a977666577070a157fb413014eedba46,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
ab74f4557cddb422118d0dda4cac791b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
b272848652c8df31024a7ef63836b14d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
b7a23a15c33a51450d99ac6d5adbe3ae,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
b7b10e990b33220436cc9b291cd7a49b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
b81f181dc35cda84cd47d9442ba5b3e0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
bc7723b628e31447c71c7ee4445d2b73,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
bf42ecbe04d98a5c6fdf067152dff62e,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
bf657f31ff88c1293c09f58e5615e10f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
ec5361713ddcd99f08a530566b348575,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
edab9861feebfe89b96506ed07b45ea6,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
ef3bf2e1ba8333559d0d02e35fa25195,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
f41a8f89ad038f67df9e7c5e1c574d82,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
f6218940f95d76a779c4f08c4f95b391,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
f8f5a0d63c9d5cac5a61a74a7c22ba5d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
bd31e2e23a3c771d57fd6a58a2537fe4,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
00adc631eadd1afb693324e2dfefa66f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
02ec1f3a7f22f7c9f978de229211ccf8,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
04585aa2c1392e00c183a14543bbc1dc,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
062cf6ba773d2a7ecc9280d0a2942d18,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
071cbc6a88dd7b62daf3b11b4aa2fa82,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
088c9bf77577d1ca8246c037fd7aa875,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
09d05b61927328aeca04ae7372b49826,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
0a88ae159199391843cbc76288af8e55,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
0b43eacc23143e183782d4f914f7bd32,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
0c069c89ae047abc49709ed8e77cc98e,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
1052717266d47540cca0112624b60332,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
10bf526bb356114609277679240aebd0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
113b4adfedd6fcc9608bf82c4bedf9ae,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
126c4de4c672648ed8e8b06bcc2ac2bc,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
139b0b95c60902f532f906b83819cb14,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
1675093a273460c4b5baf14a43958801,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
1b4e074365df9c3841b966dfb99f0a6c,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
1d581cd771c18bc55f1a391261bc9938,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
1d905c69c436bb1ce2d4829a7120c8e5,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
1e6aa8dec4ea709112d1b59c5619c6ad,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
248699943cf67ea03752f9dbefc1c782,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
24f5277b67aa19299acf127629f1891f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
2599befcbefa924d5545d6573f3c209f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
2711a2bc16a9c02e678fad672d59abb0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
2c51a6fac270b923daf3b077f31b9b0b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
2cd5fd16d6c4d7191470d6e853c509e5,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
2dccf40c5657963923f668a2102ad129,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
2f89e4726ef38e37ae2a01ed07af9bb5,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
30528112877f6794252b1f70a76a93be,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
326891225f1f3bde04854ddbba1532ff,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
32ba3da3ea6170be0c9a69610638b33a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
32cb6d8c2b0fc171798b73dbe0154a5f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
341d504d85e5e1b548fc9b966858869c,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
355ef1ee192f0f677a4aefa94b4b1a1c,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
35fdec4f4f2970f9b9963fc8ab31e67e,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
3a0d6be25f0581c8120b067d728224ab,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
3c139cc783660cdf3b70e7b6bbb49344,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
3cf3338560b92d9e1c549d5d8631d8d0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
3fc7dce6723baa657a6de3c09c578ed6,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
3ff36fd5242037ea2a0eb88f47bdc28d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
4080bb549e47ab19474fa9b6cb7e5b3e,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
4103344ff3e8804a78eef960f4a39ea6,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
4315680673205e28779c3cfb6094e7cb,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
43ac2955da9ac602f995528c48523abf,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
457987f922a9ce90c24e336f5512a2d4,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
47282a542c6ba83142d678a12ff0446a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
472d3e8bc1a128dfcfe59c2013f8a94d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
493ede69f748efa1ef1b6894ae2cb4d3,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
4f6512dcb5b0e3a2b5d9954a94bcb937,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
50c00e244cfca4e9a522fff333263e70,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
520186711f103f3044d87de6cde4a4a0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
529e00b8776f192b862c412f162259dc,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
549e6dbed9c2ff3bac5c0766e5c1736b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
5acfbf23dfc26b85cbca797d13a849ac,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
5bb565a435359a5a915a843a20469d7d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
5f0127771410f076f7b676fe53476d9b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
6131a74a593241558c43f973558109d6,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
635f6c01c96e259e5e72d1068a466c47,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
65641c2db5436c93f3755179d5392961,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
65e333fdb29c28caa53e94ce7bc8ddaf,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
679747271a51266d276e4a1b9c6fab43,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
68350f4850817eaf8f2668be73ced483,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
6ad5d394f7ec6e907b57b5a2d6b33b0f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
6b5e411dd74dccd3551e5b9054168c1c,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
7009363cbdb4e3f5674ac5b3ac04c57b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
738d01e9d773beb50d4292347cbb0642,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
75f54087a8aa21a67d5ba5581f0ddd4d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
7a54f26fb43acf4f2446452437567f97,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
7b16fa267e8e2268a22fc554178260f2,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
7b4564f3c61124b442fae1beca7394e4,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
7be35bff44cf89ee6f5dfa04db447711,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
7bf20b78a3f77015e5c5e3761331bc13,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
7ee144788a331793b12b52c733555ddf,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
7f513bb3101854a79c9384feaa84b900,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
804528d020ddbe8f9b86c617568b784d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
81b12403718755900210f7f6e44dfd4e,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
822a9621fd6e401760c6b2ac7dbdd279,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
87ff9c1d10d552cd2f5debaa633e1d51,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
8801cd98204b8135a4b99e3c5910a261,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
8c5b06ecea6275e2bcebcfefc6b02aed,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
8d0d43af3c9501836bd8b7d328799e2b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
8dadb0836ccbddd8db19ed64c6811a9b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
8e2169e759939ed66116c4ac6340695e,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
8f4d7c868607d2ccf881b02baddcfd8f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
93dccac941ef76801f0609dbcb00bae5,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
9682317bc03b9804737ff847b2aa2dd9,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
98ec9105efaf037d996cf5e24727f0b0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
9a2a7fac027e4de225dad9b60258d83e,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
9d62c742b4ff21e23e5b5446cf7270db,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
9d8b42cfbae790a36908c0f03d999912,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
9e221535ddd30449bb7389047089b056,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
a0376ca6e86ec02de5dad1d15f030311,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
a06748d0308f814ec08e6ea0599fdf37,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
a3c1fb979c82deff5b967a1faa8e141b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
a3eb0575589cc7a58d100c6ee0efb6ee,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
a430eb4571df6e9e70c5ca573c517bf2,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
a5a11a81e1e1aedd3054964c2da2e3cf,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
a6316eb48694364eacbb3904c16c266a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
a9769cca9ad4d8535bbef4128ea8d4c0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
abf275bcbb97c52803fa3f099191f206,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
ac89ecf7a5d4ecb2165c464ddba03c68,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
aca6fd55b743cc57f86fcd6fb87b681a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
ae2d084bd5dcc44476bfd6ab9e3fb9c9,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
af988b5a5ecd1e96b05b75c826bd8fa4,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
b03d084e916ddc369d8b530c2b0eceb4,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
b0ee4e21d178b631c0de9ed5b10c5b41,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
b1522a0a341007245c5bc8735fa50bd1,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
b15531ff02c7236d34d3b88e0c3323e4,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
b20d3861bc47917df9c45c92c2a8e4c7,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
b24e3ea22c0ad5b3938b3c9f1c989f37,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
b734597c8881e249fe9a7545a3ea1692,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
ba13e5e47dd0a265a3b9158866aeb920,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
ba8f977134ea2c538f7ec6d9ea6abdfd,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
bb86c36a5df50e04c0bf86bb5e208539,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
beb6e4fa623e9bdee40a68f753e36b95,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
c0e3b8523b9fd305d7e6417228966494,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
c617540715c6c1e6109cd6302394d8aa,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
c8bff3bd1f78fcc57dd7c75867c52686,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
cbe486499b9778c33525bce274069b15,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
cc3a23ed97657405336f32926d0e253a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
cd6b3c8799d30e978661c73ac393a6e7,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
ce48cdcf4fcb22419d3e253d575672ff,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
d091179bd15d7ef3e6cca69aa72acf5f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
d0d460cdaa31b2438f1105af56b9c74b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
d3acd24e1af8d128caad22e508605de6,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
d8e8ed3ac8e30a660f250c0d4b0c3fba,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
d9b592f5da8e704adc66303867d78891,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
dc0010798ed0083a37d3a1534aad261a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
dee489e9d3cc3df73d6d13c4930efcd1,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
e7d8185daf139b414009d5c886747903,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
e8445d6a0163a5cc1de3f4a9470a4f82,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
ebd92fe442d544488c8fe51b8dfc78c3,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
ec0ecdd52d5150368bcc5d470b305846,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
ee8de9522dcc0654b1798ab998620753,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
f12f3591fe9f3b2814e1c94c397c35ac,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
f2edbb44ceb40ded451ce9708edf5323,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
f943aac757b1dd34db3a187eeb41ffd3,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
fa3178256eab7419dd1a1517a6e369a7,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
fcd0a05b2f0303f3e0e664c8d9df55e8,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
fda26f4f26dcf3bfc66b1c495443f980,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,M,GUATEMALA,REINGRESO
013b769828f18b654b3bcc26b9b9a98e,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,F,GUATEMALA,REINGRESO
0c34062f8fb7e3b5d87c9412f75426dd,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,F,GUATEMALA,REINGRESO
3636c06ea4e9b21083b95461324303a7,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,F,GUATEMALA,REINGRESO
c937527b55269b492a2e03d35c39ae09,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,F,GUATEMALA,REINGRESO
e7b74784697b92cc1ccda4d1f129a817,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,F,GUATEMALA,REINGRESO
1126063a0f5873d631b954d347cff70c,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,M,GUATEMALA,REINGRESO
2a298c4bf4040b68bd60fc58c568dc8b,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,M,GUATEMALA,REINGRESO
861c59f79885a1f1c0271a5ebe4d568e,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,M,GUATEMALA,REINGRESO
bca1d66d99b2df26bb1c178f52b21330,INGENIERIA EN INDUSTRIAS ,2024-01-06,2024,M,GUATEMALA,REINGRESO
0a581c077c9da6fd7bb9d9a22045c606,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
0ce6e3b35eded4a896a90f5147919cf4,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
1ce9058e086fd1eaf9c02d8adf8e8793,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
21406f71e1e8e593ef002d9bfe19c260,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
24c36f1eeada75ae97196049373b7be1,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
2c76dd5726a62d6d3b7c2cbca83ab395,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
3e9daed86cfbc3c6c99ad95e0aa6cdd6,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
40c47e33cf0f56dbebdea5dc99a63921,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
4ab34faa9f1b1298ce2976a4928720ff,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
53f8bfdc47b59f1e93c26b53035efff3,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
5d7ab7dc25e0f1adbf2d4aed5e09b9a5,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
5db564b70086484bc7be67259027ca5f,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
5dd90917cd295573becdba80c31191ca,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
7818d7dc5834cec61ccbb7de14419038,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
78275bf4b2bb3d9fd38d2de2312a4346,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
7e3c3a1f1679849643dfa1d406b1d56b,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
8982f0c6d10b1dd813b2809a938ec45e,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
9c294e7e96c0291e80e0565f2ce53b89,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
a37fafa94b76c488d879536d36a4bed5,INGENIERIA INDUSTRIAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
